.NET Daily Fact	http://www.seanco.com/	http://xmlme.com/WebServices	http://www.xmlme.com/WSDailyNet.asmx	kevinc@xmlme.com ; mau@xmlme.com	Random	SOAP 		None
EBI Phobius	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/pfa/phobius_rest	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EBI PRANK	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/msa/prank_rest	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EBI SBO	http://www.ebi.ac.uk/	http://www.ebi.ac.uk/SBO/SBOQuery	http://www.ebi.ac.uk/sbo/main/	lenov@ebi.ac.uk	Science	SOAP 		None
EBI T-Coffee	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/msa/tcoffee_rest	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EBI WSDbfetch	http://www.ebi.ac.uk/	http://www.ebi.ac.uk/ws/services/WSDbfetchDoclit	http://www.ebi.ac.uk/Tools/webservices/services/dbfetch	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EBI WU-BLAST	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/sss/wu_blast_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EBSCO Host	http://www.ebsco.com/index.asp	http://eit.ebscohost.com/Services/SearchService.asmx	http://www.ebscohost.com/discovery/api	information@ebscohost.com	Search	SOAP 		HTTP Basic Authentication
Ecato Shopping	http://ecato.de	http://prom.ecato.net/	http://www.ecato.de/hilfe/api/	de.support@ecato.com	eCommerce	REST 		API Key
ECGridOS EDI	http://www.ld.com	https://ecgridos.net/v2.3/prod/ECGridOS.asmx	http://ecgridos.net/docs/index.htm	awilensky@LD.com	Tools	SOAP 		https
ecobee	https://www.ecobee.com	https://api.ecobee.com/1/	http://www.ecobee.com/solutions/api/	info@ecobee.com	Tools	HTTP 		OAuth 2.0
EDINA Digimap OpenStream	http://edina.ac.uk/	http://openstream.edina.ac.uk/openstream/wms?	http://openstream.edina.ac.uk/registration/help	edina@ed.ac.uk	Mapping	REST 		API Key
eduroam URN	http://www.geant.net/	https://registry.edugain.org/resolver	https://registry.edugain.org/eduroam/browser/api.php	edugain-ot@geant.net	Education	REST 		Public
Egnyte	https://developers.egnyte.com/	https://{subdomain}.egnyte.com/pubapi/v1	https://developers.egnyte.com	bd@egnyte.com	File Sharing	REST 		OAuth
eKim eKart Fraud Buster	http://www.ekim.vn/	http://www.ekim.vn/fraudcheck/order?	http://www.ekim.vn/FB_API.html	contact@ekim.vn	Payments	REST 		API Key
ElectionsOnline Evote	http://www.electionsonline.com	https://www.electionsonline.com/components/	http://www.electionsonline.com/about-electionsonline/	contact@electionsonline.com	Tools	SOAP 		HTTP Basic Authentication
eLobbyist LegiScan	http://e-lobbyist.com	http://legiscan.com/api.php?	http://legiscan.com/legiscan	http://e-lobbyist.com/contact	Government	REST 		API Key
Elsevier Linked Data Repository	http://www.elsevier.com/	http://data.elsevier.com/	http://data.elsevier.com/documentation/index.html	ldr.feedback@elsevier.com	Reference	REST 		Public
EmailDirect	http://www.emaildirect.com	https://rest.emaildirect.com/v1/	http://www.emaildirect.com/Features/API	http://www.emaildirect.com/Company/ContactUs	Email	REST 		API Key
eMarketeer	http://emarketeer.com	https://app.emarketeer.com/api/	http://www.emarketeer.com/docs/API	info@emarketeer.com	Email	REST 		API Key
EMBOSS Backtranambig	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/st/emboss_backtranambig_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	SOAP 		None
EMBOSS Backtranseq	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/st/emboss_backtranseq_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EMBOSS Matcher	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/psa/emboss_matcher_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EMBOSS Needle	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/psa/emboss_needle_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EMBOSS Stretcher	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/psa/emboss_stretcher_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EMBOSS Transeq	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/st/emboss_transeq_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
EMBOSS Water	http://www.ebi.ac.uk/	http://soap.jdispatcher.ebi.ac.uk	http://www.ebi.ac.uk/Tools/webservices/services/psa/emboss_water_soap	http://www.ebi.ac.uk/support/index.php?query=WebServices	Science	REST 		None
Emotient	http://www.emotient.com	http://www.emotient.com	Emotient	Info@emotient.com	Recognition	Unspecified 		API Key
EmoVu	http://emovu.com	https://eyeris-emovu1.p.mashape.com/image/	EmoVu API	info@eyeristech.com	Predictions	JSON 		HTTP Basic Auth
Empirasign	http://www.empirasign.com/	http://empirasign.com/api/	http://www.empirasign.com/api_docs/	info@empirasign.com	Financial	REST 		API Key
EnergyIQ	http://energyiq.lbl.gov/	http://ws.lbl.gov:8080/axis2/services/DirSvcWS/energyIQPlotInfo	http://energyiq.lbl.gov/EnergyIQ/SupportPages/EIQ-webservice.html	energyiqapi@lbl.gov	Real Estate	SOAP 		API Key
EnrichNet	http://bree.cs.nott.ac.uk/enrichnet/index.php	http://bree.cs.nott.ac.uk/enrichnet/	http://bree.cs.nott.ac.uk/enrichnet/api.html	webmaster@arraymining.net	Science	REST 		Public
Enrycher	http://www.ijs.si/ijsw/JSI	http://enrycher.ijs.si/run	http://ailab.ijs.si/tools/enrycher/	dunja.mladenic@ijs.si	Reference	REST 		Public
Environment Canterbury GIS	http://ecan.govt.nz/pages/home.aspx	http://gis.ecan.govt.nz/arcgis/rest/	http://ecan.govt.nz/services/online-services/gis-mapping/pages/gisonlineservices...	ecinfo@ecan.govt.nz	Mapping	REST 		Public
EnvoyRelate	http://envoyrelate.com/	https://api.envoyrelate.com/v1/	https://envoymail.zendesk.com/entries/22054001-api-overview	support@envoyrelate.com	Financial	REST 		API Key
EPA Project Catalog	http://www.epa.gov/	http://gov.epa.storet.projectcatalogservice/ProjectCatalogService.wsdl	http://www.epa.gov/storet/web_services.html	STORET@epa.gov	Science	SOAP 		None
EPA Station	http://www.epa.gov/	http://gov.epa.storet.stationservice/StationService.wsdl	http://www.epa.gov/storet/web_services.html	STORET@epa.gov	Science	SOAP 		None
EPA Watershed Summary	http://www.epa.gov/	http://gov.epa.storet.watershedsummary/WatershedSummaryService.wsdl	http://www.epa.gov/storet/web_services.html	STORET@epa.gov	Science	SOAP 		None
Eppraisal	http://www.eppraisal.com	http://api.eppraisal.com/ZipCodes.asmx	http://www.eppraisal.com/FAQ.aspx#API	info@eppraisal.com	Real Estate	REST 		API Key
Esendex	http://esendex.com	https://www.esendex.com/secure/messenger/soap/SendService.asmx?WSDL	http://developers.esendex.com/APIs/REST-API	support@esendex.com	Messaging	SOAP 		API Key
Estes Express	http://www.estes-express.com/	http://www.estes-express.com/cgi-dta/	http://www.estes-express.com/tools/web-services.html	info@estes-express.com	Shipping	SOAP 		HTTP Basic Authentication
eStore Bulk SMS	http://estoresms.com/site/	http://www.estoresms.com/smsapi.php	http://estoresms.com/site/index.php/sms-api	info@estoresms.com	Messaging	HTTP 		HTTP Basic Auth
eThor	http://ethor.com/	https://ethor-prod.apigee.net/v1/	http://developers.ethor.com	api@ethor.com	Payments	HTTP 		API Key
Etsy	http://www.etsy.com	http://openapi.etsy.com/v2	https://www.etsy.com/developers/	developer@etsy.com	eCommerce	REST 		API Key, OAuth
EuroIAX	http://www.euroiax.com/	http://www.euroiax.com/api/v1	http://www.euroiax.com/?page=static_apidocumentation	webmaster@euroiax.com	Telephony	REST 		API Key
Europeana	Europeana Foundation	http://europeana.eu/api/v2/search.json	Europeana Labs	api@europeana.eu	Database	XML 		API Key, OAuth 2
Europeana OpenSearch	http://europeana.eu	http://api.europeana.eu/api/opensearch	http://europeanalabs.eu/wiki/EuropeanaOpenSearchAPI	api@europeana.eu	Education	REST 		API Key
Eventbrite	http://www.eventbrite.com	https://www.eventbriteapi.com/	http://developer.eventbrite.com/	api@eventbrite.com	Events	HTTP 		OAuth2.0
Eventlister.com	http://www.eventlister.com	http://www.eventlister.com/api/v1/	http://www.eventlister.com/api/v1/documentation.php	marqul@gmail.com	Events	REST 		API Key
Evergage	http://www.evergage.com/	https://customer.evergage.com/api/	http://support.evergage.com/entries/25073472-Importing-and-Exporting-Data-via-RE...	support@evergage.com	Enterprise	REST 		API Token
EveryMatrix OddsMatrix	http://everymatrix.com/	http://everymatrix.com/	http://everymatrix.com/oddsmatrix/api-solutions	info@everymatrix.com	Games	XML 		Unspecified
Everyplay	http://everyplay.com/	 https://api.everyplay.com	https://developers.everyplay.com/	support@everyplay.com	Games	REST 		OAuth 2
Eviscape	eviscape.com	http://www.eviscape.com/api/	http://www.eviscape.com/profile/eviscape-api/	contact@eviscape.com	Social	REST 		OAuth
Evrythng	http://www.evrythng.com	https://api.evrythng.com/	https://dev.evrythng.com/documentation/start	info@evrythng.net	Database	REST 		API Key
evvnt	http://www.evvnt.com	https://api.evvnt.com 	https://api.evvnt.com/	api@evvnt.com	Events	REST 		HTTP Basic Authentication
Examinare	http://examinare.com/	https://ssl.examinare.com/api/framework	http://apidocs.examinare.com/	info@examinare.com	Q&amp;A	REST 		API Key
Exceptional	http://www.getexceptional.com	http://api.getexceptional.com/api	http://docs.exceptional.io/api/publish/	hello@getexceptional.com	Tools	REST 		None
Exceptiontrap Notifier	https://exceptiontrap.com	https://exceptiontrap.com/api/notifier/v1	Exceptiontrap	info@exceptiontrap.com	Monitoring	REST 		API Key
Experian Data Quality Email Validation	http://www.qas.com/	http://www.qas.com/email-verification.htm	http://www.qas.com/email-verification.htm	dataquality.info@experian.com	Email	XML 		Unspecified
Explara	http://explara.com/	http://em.explara.com/event/	http://developers.explara.com/	info@explara.com	Events	REST 		API Token
Exposure Basketball Tournaments	http://exposurebasketballtournaments.com	http://exposurebasketballtournaments.com/api/v1/	http://exposurebasketballtournaments.com/api	info@exposurebasketballtournaments.com	Sports	HTTP 		API Key
expressFlow	http://www.expressflow.com	https://www.expressflow.com/api/encrypt/	http://www.expressflow.com/site/developer.jsp	contact@expressflow.com	Security	REST 		API Key
Extractiv	http://extractiv.com	http://rest.extractiv.com/extractiv	http://wiki.extractiv.com/w/page/27474675/FrontPage	support@extractiv.com	Semantics	REST 		API Key
Eyewitness Guides	http://www.pearson.com/	http://api.pearson.com/eyewitness	https://developer.pearson.com/apis/eyewitness-guides/	api-developer@pearson.com	Travel	REST 		API Key
FAA Airport Service	http://www.faa.gov	http://services.faa.gov/airport/status/	https://explore.data.gov/Transportation/Airport-Status-Web-Service/73wc-weaf	http://services.faa.gov/contact/	Transportation	REST 	http://www.apihub.com/faa/api/faa-airport-service-api?utm_source=programmableweb...	Public
FAA Obstruction Evaluation	http://www.faa.gov	https://oeaaa.faa.gov/oeaaa/services/	https://oeaaa.faa.gov/oeaaa/external/portal.jsp	http://www.faa.gov/email_page/?title=Contact%20FAA&amp;pageurl=%2Fcontact%2Findex%2Ecfm&amp;sid=true	Transportation	REST 		Partially public, partially HTTP Basic Authentication
Fabulous	http://fabulous.com	http://api.fabulous.com/	http://fabulous.com/informationcenter/index.htm?formdata%5Bqid%5D=1452	support@fabulous.com	Advertising	REST 		User Password
Faithlife	https://faithlife.com	https://api.faithlife.com/community/v2/	https://developer.faithlife.com/	tech@faithlife.com	Social	HTTP 		OAuth 1.0a
FanBridge	fanbridge.com	https://api.fanbridge.com/v3/	http://www.fanbridge.com/api/	api@FanBridge.com	Advertising	REST 		API Key
FanFeedr Image	http://fanfeedr.com/	http://ffapi.images.fanfeedr.com/api/	http://developer.fanfeedr.com/page/Image_API	api@fanfeedr.com	Photos	REST 		API Key
FAO Fisheries and Aquaculture Fact Sheets	http://www.fao.org/fishery/en	http://www.fao.org/figis/ws/factsheets/	http://www.fao.org/fishery/topic/18038/en	figis-support@fao.org	Reference	REST 		Public
Fareclock	https://www.fareclock.com	https://www.fareclock.com/api/	http://support.fareclock.com/hc/en-us/articles/200875377-API-Reference	info@fareclock.com	Enterprise	REST 		API Key
Farelogix	http://www.farelogix.com	http://67.63.42.151:28810/	http://www.farelogix.com/html/ourTechnology.html	proservices@farelogix.com	Travel	SOAP 		API Key
FAROO	http://www.faroo.com	Multiple	http://www.faroo.com/hp/api/api.html	info@faroo.com	Search	REST 		None
fastDove	http://www.fastdove.com/	http://www.fastdove.com/api/	http://www.fastdove.com/api	info@fastdove.com	Telephony	REST 		HTTP Auth
Favatar	https://en.mention.net/	http://favatar.mention.net/	https://favatar.mention.net/	edouard@mention.net	Media	REST 		API Key
FCC Form 499 Filer Database	http://www.fcc.gov/	http://apps.fcc.gov/cgb/form499/499results.cfm	http://apps.fcc.gov/cgb/form499/docs/index.htm	webmaster@fcc.gov	Government	REST 		API Key
FDLINK SMS	http://fdlinksms.com/portal/	http://www.fdlinksms.com/smsapi.php	http://fdlinksms.com/portal/sms-api	info@fdlinksms.com	Messaging	HTTP 		HTTP Basic Auth
Feed.fm	http://feed.fm/	http://feed.fm/api/v2/	http://developer.feed.fm/documentation	support@feed.fm	Music	REST 		API Key
FeedPress	https://feedpress.it/	http://api.feedpress.it/	https://feedpress.it/api/	support@feedpress.it	Feeds	JSON 		API Key, Token
Fellowship One	http://www.fellowshipone.com	https://fellowshiponeapi.com/v1/	http://developer.fellowshipone.com	api@fellowshiptech.com	Other	REST 		OAuth
Fietstas	http://fietstas.science.uva.nl/index.php	http://fietstas.science.uva.nl/	http://fietstas.science.uva.nl/rest-reference.php	orooij@uva.nl	Reference	REST 		API Key
figo connect	http://figo.me/	https://api.leanbank.com/rest/	http://developer.figo.me/	business@figo.me	Financial	REST 		OAuth 2.0
FillAnyPDF	http://www.conceptasys.com/	https://www.fillanypdf.com/api/	http://fillanypdf.wikidot.com/wiki:rest	admin@conceptasys.com	Tools	REST 		Basic Authentication over SSL
Filmaster	http://filmaster.com/	http://api.filmaster.com/	http://filmaster.tv/	filmaster@filmaster.com	Recommendations	REST 		HTTP Basic Authentication, OAuth
filtrbox	http://www.filtrbox.com	http://www.filtrbox.com/rest/	http://api.filtrbox.com/w/page/13068249/FrontPage	support@filtrbox.com	Social	REST 		HTTP Basic Authentication over SSL
Findaport	http://www.findaport.com/	http://www.findaport.co.uk/api/	http://www.findaport.com/api_package	info@portinfo.co.uk	Reference	HTTP 		API Key
Firebase	https://www.firebase.com/	https://www.firebaseio.com/	Firebase Docs and Examples	support@firebase.com	Backend-as-a-Service	REST 		OAuth 2, Token
Firmapi	https://firmapi.com/	https://firmapi.com/api/v1/company?	http://docs.firmapi.apiary.io/	bonjour@firmapi.com	Database	HTTP 		API Key
First Data Global Gateway	http://www.firstdata.com/en_us/home.html	https://api.globalgatewaye4.firstdata.com/transaction	https://firstdata.zendesk.com/entries/407571-first-data-global-gateway-e4sm-web-...	https://www.firstdata.com/en_us/contact/general-inquiries.html	Payments	SOAP 		HTTP Basic Authentication or API Key
Fitbit	http://www.fitbit.com/	http://api.fitbit.com/	http://dev.fitbit.com	support@fitbit.com	Fitness	XML 	http://www.apihub.com/fitbit/api/fitbit-api?utm_source=programmableweb&amp;utm_mediu...	API Key, OAuth 1, API Key, OAuth
Fixido	http://www.fixido.com	http://fixido.com/api/	http://www.fixido.com/apidocs/docs/	developer@fixido.com	Enterprise	REST 		API Key
Flashcard Exchange	http://www.cram.com/	https://api.Cram.com/v2	http://www.cram.com/docs/api	support@flashcardexchange.com	Education	REST 		API Key, OAuth
Fleetly	http://www.fleetly.com	 https://api.fleetly.com/api/v1/	http://www.fleetly.com/login/?next=/api/	hello@fleetly.com	Sports	REST 		OAuth
FlightAware	http://flightaware.com	http://directflight.flightaware.com/soap	http://flightaware.com/commercial/flightxml/	contact-1238543885@flightaware.com	Travel	REST 		API Key, HTTP Auth
Flingo	http://flingo.org	http://flingo.tv/fling/	http://flingo.org/developers.html#api_reference	editor@flingo.org	Media	HTTP 		Public
Flintbox	http://www.flintbox.com	https://flintbox.com/api/nvp/import	http://www.flintbox.com/public/fbxcontent/about_flintbox_api/	support@flintbox.com	Project Management	REST 		HTTP Basic Authentication over SSL
Fliptop	http://www.fliptop.com/	http://api.fliptop.com/beta/	https://developer.fliptop.com/documentation	sales@fliptop.com	Social	REST 		API Key
Flo2Cash	http://www.flo2cash.co.nz/index.php	https://secure.flo2cash.co.nz/web2pay	http://www.flo2cash.co.nz/downloadAPI.php	support@flo2cash.co.nz	Payments	REST 		HTTP Basic Authentication
Floorplanner	http://www.floorplanner.com/	http://{mycompany}.floorplanner.com/users.xml	http://dev.floorplanner.com/doku.php?id=rest-api	support@floorplanner.com	Tools	REST 		HTTP Basic Authentication
FloraBrasil	http://www.cria.org.br/	 http://checklist.florabrasil.net/service/	http://checklist.florabrasil.net/service	webmaster@cria.org.br	Science	REST 		Public
FluidDB	http://fluidinfo.com/	http://api.fluidinfo.com/	http://doc.fluidinfo.com/fluidDB/api/index.html	info@fluidinfo.com	Database	REST 		HTTP Basic Authentication
FluidSurveys	http://fluidsurveys.com/	http://app.fluidsurveys.com/api/surveys/	http://docs.fluidsurveys.com/	info@fluidsurveys.com	Tools	HTTP 		API Key
FlyBase	http://flybase.org/	http://flybase.org/chadoxml/	http://flybase.org/forums/viewtopic.php?f=14&amp;t=81	http://flybase.org/cgi-bin/mailto-fbhelp.html	Science	REST 		None
FlySFO	http://www.flysfo.com/	http://www.flysfo.com/api/	http://www.flysfo.com/api-documentation	marcom@flysfo.com	Air Travel	XML 		API Key
FME Cloud	https://www.fmecloud.com	http://api.fmecloud/v1	https://fmecloud.com/api_documentation	support@fmecloud.com	Enterprise	REST 		OAuth
Food2Fork	http://food2fork.com	http://food2fork.com/api/search	http://food2fork.com/about/api	support@food2fork.com	Food	HTTP 		API Key
FoodCare	http://www.foodcare.com/	http://api.foodcare.me/	Food Care Developer API Documentation	drew@foodcare.com 	Nutrition	REST 		API Key
Footfeed	http://footfeed.com/	http://footfeed.com/api/v1/	http://footfeed.com/api/v1/documentation/index	info@footfeed.com	Social	REST 		API Key, HTTP Basic Authentication
Footprint Services	http://www.us-vo.org/	ivo://voservices.net/footprint	http://voservices.net/footprint/	vo-help@skysrv.pha.jhu.edu	Science	SOAP 		HTTP Basic Authentication
Fosbury	http://www.fosbury.co	https://app.fosbury.co/api/v1/	http://www.fosbury.co/api	hello@fosbury.co	Advertising	REST 		HTTP Basic Authentication over SSL, API Key
foursquare	https://foursquare.com	https://api.foursquare.com/	https://developer.foursquare.com/	api@foursquare.com	Social	REST 		OAuth 2.0
foursquare Merchant	https://foursquare.com/	https://api.foursquare.com/{version}/	https://developer.foursquare.com/overview/merchants.html	api@foursquare.com	eCommerce	REST 		OAuth 2
FOWiz SMS Integration	http://fowiz.com/	http://cloud.fowiz.com/api/	FOWiz SMS Integration API	info@fowiz.com	Marketing	HTTP 		App ID
Fractal	http://getfractal.com/	http://api.getfractal.com/api/v2	https://www.getfractal.com/restapi	contact@getfractal.com	Email	REST 		API Key
Free Music Archive	http://freemusicarchive.org/	http://freemusicarchive.org/api/get/	http://freemusicarchive.org/api	dev@freemusicarchive.org	Music	REST 		API Key
FreePlay	http://www.freeplay.co	http://api.freeplay.co/	http://dev.freeplay.co/	team@freeplay.co	Goals	REST 		API Key
Frengly Translation	http://www.frengly.com/controller?action=home	http://www.syslang.com/frengly/	http://www.frengly.com/	info@frengly.com	Reference	REST 		HTTP Basic Authentication
Friendster	http://friendster.com	http://api.friendster.com/v1	http://www.friendster.com/api_reference	developersupport@friendster.com	Social	REST 		API Key, Shared secret
FT Press	http://www.pearson.com/	http://api.pearson.com/ftpress	https://developer.pearson.com/apis/ft-press/	api-developer@pearson.com	Financial	REST 		API Key
Fujifilm Smart Publishing	http://www.fujifilm.com/	https://www.fujifilmapi.com/	https://www.fujifilmapi.com/	contact@fujifilmapi.com	Photos	REST 		API Key
FullContact Card Reader	http://www.fullcontact.com/	https://api.fullcontact.com/v2/cardReader	http://www.fullcontact.com/developer/card-reader-api/	info@fullcontact.com	Office	REST 		API Key
FullContact Location	http://www.fullcontact.com/	https://api.fullcontact.com/v2/address/	http://www.fullcontact.com/developer/location-api/	support@fullcontact.com	Tools	REST 		API Key
FullContact Name	http://www.fullcontact.com/	https://api.fullcontact.com/v2/name/	http://www.fullcontact.com/developer/name-api/	support@fullcontact.com	Tools	REST 		API Key
FullContact Person	http://www.fullcontact.com/	https://api.fullcontact.com/v2/person	http://www.fullcontact.com/developer/person-api/	support@fullcontact.com	Social	REST 		API Key
FullCourt Voice	https://www.fullcourt.co/en	https://api.fullcourt.co/	https://www.fullcourt.co/en/docs	info@fullcourt.co	Telephony	REST 		Basic Authentication over SSL
Fundraise.com	https://www.fundraise.com/	https://api.fundraise.com/v1/	https://www.fundraise.com/doc/api	info@fundraise.com	Social	REST 		Basic Authentication over SSL, API token
FutureSimple Base	http://www.futuresimple.com/	http://sales.futuresimple.com/api/v1/account	http://dev.futuresimple.com/api/overview	http://www.futuresimple.com/company/contact/	Enterprise	REST 		HTTP Basic Authentication over SSL
Fyndiq	http://www.fyndiq.se	https://fyndiq.se/api/v1/	https://fyndiq.se/api/	teknik@fyndiq.se	eCommerce	REST 		API Key
G Adventures	http://www.gadventures.com/	https://rest.gadventures.com	https://developers.gadventures.com/	travel@gadventures.com	Travel	REST 		API Key
Gaglers	gaglers.com	https://developer.gaglers.com/api/v1/	http://gaglers.com/index.php/api-documentation/	support@gaglers.com	Messaging	REST 		HTTP Basic Authenticaiton
Game Jolt	http://gamejolt.com/	http://gamejolt.com/api/game/v1/	http://gamejolt.com/api/doc/game/	contact@gamejolt.com	Games	REST 		Signature
Gamedonia	http://www.gamedonia.com	http://api.gamedonia.com/v1	http://docs.gamedonia.com/rest/guides/getting-started	info@gamedonia.com	Games	REST 		API Key
GAMEhud	http://rubytreesoftware.com/	http://www.mygamehud.com/api/v1/	https://www.mygamehud.com/api_support	http://rubytreesoftware.com/contact	Games	HTTP 		API Key
GameStamper Graph	http://www.gamestamper.com/	https://graph.gamestamper.com/	http://www.gamestamper.com/docs/guides/api	developers@gamestamper.com	Games	HTTP 		OAuth2
Gandi Hosting	http://www.gandi.net	https://rpc.gandi.net/xmlrpc/2.0/	http://doc.rpc.gandi.net/	api-ote@support.gandi.net	French	XML 		API Key
Gantto	http://gantto.com/	https://api.gantto.com	http://gantto.com/online-gantt-chart-api-documentation/?overlay=false	chris@gantto.com	Project Management	REST 		API Key
Gateway To Research	rcuk.ac.uk	http://gtr.rcuk.ac.uk/gtr/api	http://gtr.rcuk.ac.uk/resources/api.html	gateway@rcuk.ac.uk	Reference	XML 		Unspecified
GatherContent	https://www.gathercontent.com/	https://[accountname].gathercontent.com/api/0.1/	https://help.gathercontent.com/developer-api/	support@gathercontent.com	Management	REST 		API Key
Ge.tt	http://www.ge.tt	https://open.ge.tt/1/	http://ge.tt/developers	hello@ge.tt	File Sharing	REST 		Email, password, API Token
GenealogyCloud OneGreatFamily	http://www.genealogycloud.com	http://wsdev.onegreatfamily.com/v11.02	http://www.genealogycloud.com/v11.02/help/default.aspx	devws@onegreatfamily.com	Other	REST 		API Key
GeneCruiser	http://www.broadinstitute.org/	http://vgenecruiserprod.broadinstitute.org:8080/webservices/genecruiser/services/Annotation	http://genecruiser.broadinstitute.org/genecruiser3/pages/webservices.jsf	genecruiser@broad.mit.edu	Medical	REST 		HTTP Basic Authentication
GeneProf	http://www.crm.ed.ac.uk/	http://www.geneprof.org/api/	http://www.geneprof.org/GeneProf/webapi.jsp	simon.tomlinson@ed.ac.uk	Science	REST 		Public
Genomic Name Server	http://bioinformatics.ua.pt/	http://bioinformatics.ua.pt/applications/gens	http://bioinformatics.ua.pt/software/gens/	none given	Science	SOAP 		None
GeoApps.co	http://geoapps.co/	http://geocoder.geoapps.co/geocode/	http://docs.geoapps.co/	webmaster@geoapps.co	Mapping	REST 		HTTP Basic Authentication
GeocodeFarm	http://www.geocodefarm.com/	http://www.geocodefarm.com/api/	http://www.geocodefarm.com	sales@geocodefarm.com	Mapping	HTTP 		API Key
GeoCommunicator	http://www.blm.gov	http://www.geocommunicator.gov/	http://www.blm.gov/nils/GeoComm/home_services.html	http://www.blm.gov/wo/st/en/National_Page/Contact_Us.html	Mapping	SOAP 		Public
GeoData Demographics	http://geodataservice.net	https://azure.geodataservice.net/GeoDataService.svc/GetUSDemographics?	http://geodataservice.net/demographicsapi.aspx	support@geodataservice.net	Mapping	REST 		HTTP Basic Authentication
GeoGratis	http://www.nrcan.gc.ca/earth-sciences	http://geogratis.gc.ca/api/	http://geogratis.gc.ca/api/	info@geogratis.gc.ca	Mapping	REST 		None
GeoIPs	http://www.geoips.com	http://api.geoips.com	http://www.geoips.com/en/developer	webmaster@geoips.com	Mapping	REST 		API Key
GeoLoqal	http://www.geoloqal.com/	https://dev.geoloqal.com/	http://geoloqal.com/support/geotargeting-geolocation-documentation/apis/	hello@geoloqal.com	Mapping	REST 		API Key
Geoloqi	http://geoloqi.com	https://api.geoloqi.com/1	https://developers.geoloqi.com/api	info@geoloqi.com	Mapping	REST 		OAuth 2.0 (Draft 10)
GeoNB	http://www.snb.ca/geonb1/e/index-E.asp	http://geonb.snb.ca/ArcGIS/rest/services	http://www.snb.ca/geonb1/e/dev/dev-corner-E.asp	geonb@snb.ca	Mapping	REST 		Public
GeoRanker	http://www.georanker.com	https://api.georanker.com/1/	http://apidocs.georanker.com	contact@georanker.com	Search	REST 		API Key, Shared secret access key
Geotoko	http://geotoko.com	http://geotoko.com/api/campaigns	http://geotoko.com/about	api@geotoko.com 	Advertising	REST 		API Key
GetSimple	http://get-simple.info/	http://get-simple.info/api/	http://get-simple.info/api/	admin@cagintranet.com	Content	REST 		API Key
Getty Images Connect	http://gettyimages.com	https://connect.gettyimages.com/	Getty Images API	developersupport@gettyimages.com	Photos	REST 		API Key, OAuth 2
GiftRocket Gift Card	http://www.giftrocket.com/	https://secure.giftrocket.com/gifts	http://www.giftrocket.com/gift-card-api	api@giftrocket.com	Social	REST 		API Key with authorization
Gigatribe	http://www.gigatribe.com/	http://www.gigatribe.com/api/	http://www.gigatribe.com/developer/	contact@gigatribe.com	Photos	HTTP 		OAuth2
Gilt Groupe	http://www.gilt.com	https://api.gilt.com/v1/	https://dev.gilt.com/	api@gilt.com	eCommerce	REST 		API Key
Gink	http://mygink.com/	http://mygink.com/rest/v2/gateway	http://mygink.com/rest/v2docs/	contact@bornemann.net	Mapping	REST 		HTTP Basic Authentication
Gliffy	http://www.gliffy.com	http://www.gliffy.com/api/1.0	http://www.gliffy.com/products/online/api/	http://www.gliffy.com/contactus.php	Other	REST 		OAuth
Glimt	http://glimt.com/	http://www.glimt.com/api/v1/	https://docs.google.com/document/d/1o1Fe69RnxR_pfFYm6CplsiNjXnbJ30HPmwKh0jKMAQY/...	arnecato@gmail.com	Events	REST 		None
